object_id,location_id,address_primary,city,state,zip,Challenge_Potential_Served,Uniti_availability
85581,1413395536,300 N EAST ST BLDG 3,FOWLER,IN,47944,TRUE,unavailable
85584,1135400691,2236 E STATE ROAD 18 BLDG 2,FOWLER,IN,47944,TRUE,unavailable
85585,1413395531,2975 E STATE ROAD 18,FOWLER,IN,47944,TRUE,unavailable
85586,1413395532,2987 E STATE ROAD 18,FOWLER,IN,47944,TRUE,unavailable
85587,1413395533,2236 E STATE ROAD 18,FOWLER,IN,47944,TRUE,unavailable
85588,1135401447,1756 N 400 E,FOWLER,IN,47944,TRUE,unavailable
85589,1135398435,300 E 300 E,FOWLER,IN,47944,TRUE,unavailable
85590,1135401245,1828 N 300 E,FOWLER,IN,47944,TRUE,unavailable
85591,1135401448,1786 N 300 E,FOWLER,IN,47944,TRUE,unavailable
85832,1135400648,3952 E 100 N,FOWLER,IN,47944,TRUE,unavailable
85856,1038183368,7480 W OLD 67,PARAGON,IN,46166,TRUE,unavailable
85857,1038183369,7526 W OLD 67,PARAGON,IN,46166,TRUE,unavailable
85858,1038183634,7564 W OLD 67,PARAGON,IN,46166,TRUE,unavailable
85862,1038183348,525 W UNION,PARAGON,IN,46166,TRUE,unavailable
85863,1038183351,110 S PARAGON LN,PARAGON,IN,46166,TRUE,unavailable
85864,1038183363,7455 W OLD 67,PARAGON,IN,46166,TRUE,unavailable
85865,1038184083,170 S PARAGON LN,PARAGON,IN,46166,TRUE,unavailable
86104,1038184096,150 S PARAGON LN,PARAGON,IN,46166,TRUE,unavailable
86105,1038184097,130 S PARAGON LN,PARAGON,IN,46166,TRUE,unavailable
86302,1038184098,120 S PARAGON LN,PARAGON,IN,46166,TRUE,unavailable
86303,1038183353,7515 W OLD 67,PARAGON,IN,46166,TRUE,unavailable
86304,1038183629,7621 W OLD 67,PARAGON,IN,46166,TRUE,unavailable
86307,1038183626,2468 S STATE ROAD 67,PARAGON,IN,46166,TRUE,unavailable
86310,1038183623,7900 W OLD 67,PARAGON,IN,46166,TRUE,unavailable
86311,1038183624,7832 W OLD 67,PARAGON,IN,46166,TRUE,unavailable
86312,1038183633,7670 W OLD 67,PARAGON,IN,46166,TRUE,unavailable
86313,1038183614,7841 W OLD 67,PARAGON,IN,46166,TRUE,unavailable
86314,1038183615,7573 W OLD 67,PARAGON,IN,46166,TRUE,unavailable
86315,1038183627,7673 W OLD 67,PARAGON,IN,46166,TRUE,unavailable
87338,1038183357,420 N BORDER ST,PARAGON,IN,46166,TRUE,unavailable
87339,1038183365,430 N BORDER ST,PARAGON,IN,46166,TRUE,unavailable
87340,1038184029,450 N BORDER ST,PARAGON,IN,46166,TRUE,unavailable
87341,1038184674,340 LINCOLN ST,PARAGON,IN,46166,TRUE,unavailable
87345,1038184677,2260 LINCOLN ST,PARAGON,IN,46166,TRUE,unavailable
88944,1038183631,7592 W OLD 67,PARAGON,IN,46166,TRUE,unavailable
88945,1038184480,2175 S SILCOX RD,PARAGON,IN,46166,TRUE,unavailable
88946,1038184524,2138 S SILCOX RD,PARAGON,IN,46166,TRUE,unavailable
88947,1038184525,2220 S SILCOX RD,PARAGON,IN,46166,TRUE,unavailable
88948,1038184510,2500 S ARTHUR RD,PARAGON,IN,46166,TRUE,unavailable
88950,1038184517,1980 S ARTHUR RD,PARAGON,IN,46166,TRUE,unavailable
88951,1038184518,1980 S ARTHUR RD BLDG 2,PARAGON,IN,46166,TRUE,unavailable
89440,1012898660,7472 W 1200 S BLDG 2,W LAFAYETTE,IN,47906,TRUE,unavailable
89441,1012898656,8052 W 1200 S,W LAFAYETTE,IN,47906,TRUE,unavailable
89442,1012898657,7714 W 1200 S BLDG 2,W LAFAYETTE,IN,47906,TRUE,unavailable
89443,1012898671,7856 W 1200 S BLDG 2,W LAFAYETTE,IN,47906,TRUE,unavailable
89444,1012898674,7732 W 1200 S,W LAFAYETTE,IN,47906,TRUE,unavailable
89856,1038184521,2027 S SILCOX RD,PARAGON,IN,46166,TRUE,unavailable
89858,1038184505,1226 S ARTHUR RD,PARAGON,IN,46166,TRUE,unavailable
89862,1038184462,1482 S ARTHUR RD,PARAGON,IN,46166,TRUE,unavailable
89863,1038184473,1490 S ARTHUR RD,PARAGON,IN,46166,TRUE,unavailable
89864,1038184482,1428 S ARTHUR RD,PARAGON,IN,46166,TRUE,unavailable
89865,1038184508,1454 S ARTHUR RD,PARAGON,IN,46166,TRUE,unavailable
89869,1038184463,1052 S ARTHUR RD,PARAGON,IN,46166,TRUE,unavailable
89873,1038184483,1724 S ARTHUR RD,PARAGON,IN,46166,TRUE,unavailable
89874,1038184492,1518 S ARTHUR RD,PARAGON,IN,46166,TRUE,unavailable
89875,1038184514,1786 S ARTHUR RD,PARAGON,IN,46166,TRUE,unavailable
90131,1038184475,1822 S ARTHUR RD,PARAGON,IN,46166,TRUE,unavailable
90132,1038184515,1940 S ARTHUR RD,PARAGON,IN,46166,TRUE,unavailable
90137,1038184474,1597 S ARTHUR RD,PARAGON,IN,46166,TRUE,unavailable
90138,1038184511,1588 S ARTHUR RD,PARAGON,IN,46166,TRUE,unavailable
91433,1038152298,1290 S MULBERRY ST,MARTINSVILLE,IN,46151,TRUE,unavailable
91434,1038152359,1280 S MULBERRY ST,MARTINSVILLE,IN,46151,TRUE,unavailable
91733,1038152358,1310 S MULBERRY ST,MARTINSVILLE,IN,46151,TRUE,unavailable
91851,1012915951,3814 E DIVISION RD,MONTICELLO,IN,47960,TRUE,unavailable
91852,1012915974,3806 E DIVISION RD,MONTICELLO,IN,47960,TRUE,unavailable
91860,1012915969,3562 E DIVISION RD,MONTICELLO,IN,47960,TRUE,unavailable
92153,1012915924,3332 E DIVISION RD,MONTICELLO,IN,47960,TRUE,unavailable
92154,1012915936,3230 E DIVISION RD,MONTICELLO,IN,47960,TRUE,unavailable
92155,1012915953,3356 E DIVISION RD,MONTICELLO,IN,47960,TRUE,unavailable
92156,1012915964,3152 E DIVISION RD,MONTICELLO,IN,47960,TRUE,unavailable
92158,1012915913,3116 E DIVISION RD,MONTICELLO,IN,47960,TRUE,unavailable
92159,1012915920,19 S 300 E,MONTICELLO,IN,47960,TRUE,unavailable
92160,1012915941,3054 E DIVISION RD,MONTICELLO,IN,47960,TRUE,unavailable
92161,1012915952,3772 E DIVISION RD,MONTICELLO,IN,47960,TRUE,unavailable
92162,1012915954,3054 E DIVISION RD BLDG 2,MONTICELLO,IN,47960,TRUE,unavailable
92163,1413433893,69 S COUNTY ROAD 300 E,MONTICELLO,IN,47960,TRUE,unavailable
93590,1045113217,6119 E 400 N,VAN BUREN,IN,46991,TRUE,unavailable
93591,1045113218,6193 E 400 N,VAN BUREN,IN,46991,TRUE,unavailable
93592,1045134409,3980 600 E,MARION,IN,46952,TRUE,unavailable
93601,1045113757,6387 E 400 N,VAN BUREN,IN,46991,TRUE,
93908,1045113775,6259 E 400 N,VAN BUREN,IN,46991,TRUE,unavailable
93909,1045113776,6273 E 400 N,VAN BUREN,IN,46991,TRUE,unavailable
93910,1045113777,6413 E 400 N,VAN BUREN,IN,46991,TRUE,unavailable
93911,1045125859,6484 E 400 N,VAN BUREN,IN,46991,TRUE,unavailable
93912,1045125864,6366 E 400 N,VAN BUREN,IN,46991,TRUE,unavailable
93913,1045125865,6392 E 400 N,VAN BUREN,IN,46991,TRUE,unavailable
94444,1045113773,6617 E 450 N,VAN BUREN,IN,46991,TRUE,unavailable
94447,1045113766,6715 E 400 N,VAN BUREN,IN,46991,TRUE,unavailable
94448,1045113779,6783 E 400 N,VAN BUREN,IN,46991,TRUE,unavailable
94449,1045113780,4035 N 700 E,VAN BUREN,IN,46991,TRUE,unavailable
94450,1045125862,6894 E 400 N,VAN BUREN,IN,46991,TRUE,unavailable
94451,1045113788,6639 E 400 N,VAN BUREN,IN,46991,TRUE,unavailable
94452,1045125861,6506 E 400 N,VAN BUREN,IN,46991,TRUE,unavailable
94459,1045113207,4566 N 600 E,VAN BUREN,IN,46991,TRUE,unavailable
94460,1045113206,6241 E 450 N,VAN BUREN,IN,46991,TRUE,unavailable
99011,1038160202,489 MORTON AVE,MARTINSVILLE,IN,46151,TRUE,unavailable
99749,1012911941,7779 E 175 N,MONTICELLO,IN,47960,TRUE,unavailable
99751,1012910281,7553 E 175 N,MONTICELLO,IN,47960,TRUE,unavailable
99756,1012911927,2019 N 800 E,MONTICELLO,IN,47960,TRUE,unavailable
99925,1012911936,2107 N 800 E,MONTICELLO,IN,47960,TRUE,unavailable
101416,1038163470,989 S HARRIET ST,MARTINSVILLE,IN,46151,TRUE,unavailable
101417,1038163510,839 STATE ROAD 39 BYP S,MARTINSVILLE,IN,46151,TRUE,unavailable
101418,1038163511,460 W YORK ST,MARTINSVILLE,IN,46151,TRUE,unavailable
101419,1038160430,1090 STATE ROAD 39 BYP S,MARTINSVILLE,IN,46151,TRUE,unavailable
101420,1038160431,1100 STATE ROAD 39 BYP S,MARTINSVILLE,IN,46151,TRUE,unavailable
101421,1038160434,490 MORTON AVE,MARTINSVILLE,IN,46151,TRUE,unavailable
101422,1038160451,1040 STATE ROAD 39 BYP S,MARTINSVILLE,IN,46151,TRUE,unavailable
101423,1038160452,1098 STATE ROAD 39 BYP S,MARTINSVILLE,IN,46151,TRUE,unavailable
101427,1038160424,339 MORTON AVE,MARTINSVILLE,IN,46151,TRUE,unavailable
101428,1038160425,1240 S CHERRY ST,MARTINSVILLE,IN,46151,TRUE,unavailable
101429,1038160435,321 MORTON AVE,MARTINSVILLE,IN,46151,TRUE,unavailable
101430,1038160436,1210 S CHERRY ST,MARTINSVILLE,IN,46151,TRUE,unavailable
101431,1384759983,330 MORTON AVE,MARTINSVILLE,IN,46151,TRUE,unavailable
101432,1038152360,1269 S MARION ST BLDG 2,MARTINSVILLE,IN,46151,TRUE,unavailable
101433,1038160420,1279 S CHERRY ST,MARTINSVILLE,IN,46151,TRUE,unavailable
101516,1413416659,5010 E COUNTY ROAD 400 S,PERU,IN,46970,TRUE,unavailable
101517,1413416660,5039 E COUNTY ROAD 400 S,PERU,IN,46970,TRUE,unavailable
101602,1038160427,1290 S MARION ST,MARTINSVILLE,IN,46151,TRUE,unavailable
101603,1038160419,1210 S MARION ST,MARTINSVILLE,IN,46151,TRUE,unavailable
101604,1038160437,1189 S CHERRY ST,MARTINSVILLE,IN,46151,TRUE,unavailable
101605,1038160438,1209 S CHERRY ST,MARTINSVILLE,IN,46151,TRUE,unavailable
101609,1038152304,1339 S MARION ST,MARTINSVILLE,IN,46151,TRUE,unavailable
101610,1038152305,1359 S MARION ST,MARTINSVILLE,IN,46151,TRUE,unavailable
101611,1038152306,1388 S MULBERRY ST,MARTINSVILLE,IN,46151,TRUE,unavailable
101612,1038152307,1390 S MULBERRY ST,MARTINSVILLE,IN,46151,TRUE,unavailable
101613,1038152357,1389 S MARION ST,MARTINSVILLE,IN,46151,TRUE,unavailable
101614,1038152363,1340 S MULBERRY ST,MARTINSVILLE,IN,46151,TRUE,unavailable
101615,1038152342,1320 S MARION ST,MARTINSVILLE,IN,46151,TRUE,unavailable
101616,1038152343,1370 S MARION ST,MARTINSVILLE,IN,46151,TRUE,unavailable
101617,1038152344,220 W CHESTNUT ST,MARTINSVILLE,IN,46151,TRUE,unavailable
101618,1038160428,1310 S MARION ST,MARTINSVILLE,IN,46151,TRUE,unavailable
101619,1038160421,1309 S CHERRY ST,MARTINSVILLE,IN,46151,TRUE,unavailable
101620,1038161105,1359 S CHERRY ST,MARTINSVILLE,IN,46151,TRUE,unavailable
101621,1038161113,1339 S CHERRY ST,MARTINSVILLE,IN,46151,TRUE,unavailable
101622,1038160149,1339 S HARRIET ST,MARTINSVILLE,IN,46151,TRUE,unavailable
101623,1038160154,1309 S HARRIET ST,MARTINSVILLE,IN,46151,TRUE,unavailable
101624,1038160155,1365 S HARRIET ST,MARTINSVILLE,IN,46151,TRUE,unavailable
101625,1038160156,1389 S HARRIET ST,MARTINSVILLE,IN,46151,TRUE,unavailable
101626,1038160439,1310 S CHERRY ST,MARTINSVILLE,IN,46151,TRUE,unavailable
101627,1038161104,1340 S CHERRY ST,MARTINSVILLE,IN,46151,TRUE,unavailable
101628,1038161116,1390 S CHERRY ST,MARTINSVILLE,IN,46151,TRUE,unavailable
101629,1038161117,1360 S CHERRY ST,MARTINSVILLE,IN,46151,TRUE,unavailable
101742,1413416661,5039 E 400 S,PERU,IN,46970,TRUE,unavailable
101743,1413416662,4998 E COUNTY ROAD 400 S,PERU,IN,46970,TRUE,unavailable
101744,1413416663,5024 E COUNTY ROAD 400 S,PERU,IN,46970,TRUE,unavailable
101745,1286939228,4783 E 400 S,PERU,IN,46970,TRUE,unavailable
101746,1286939238,5290 E 500 S,PERU,IN,46970,TRUE,unavailable
101750,1286939195,4575 E 400 S,PERU,IN,46970,TRUE,unavailable
101751,1286939198,4571 E 400 S,PERU,IN,46970,TRUE,unavailable
101752,1286939205,4029 S 450 E,PERU,IN,46970,TRUE,unavailable
101770,1038160416,1259 S HARRIET ST,MARTINSVILLE,IN,46151,TRUE,unavailable
101771,1038160418,1290 S CHERRY ST,MARTINSVILLE,IN,46151,TRUE,unavailable
101772,1038160426,1260 S CHERRY ST,MARTINSVILLE,IN,46151,TRUE,unavailable
102400,1286939240,4611 E 400 S,PERU,IN,46970,TRUE,unavailable
102401,1286939213,4883 S 450 E,PERU,IN,46970,TRUE,unavailable
102402,1286939247,4837 S 450 E,PERU,IN,46970,TRUE,unavailable
102403,1286939249,4497 S 450 E,PERU,IN,46970,TRUE,unavailable
102406,1286939230,4032 S 550 E,PERU,IN,46970,TRUE,unavailable
102467,1038160139,1320 S HARRIET ST,MARTINSVILLE,IN,46151,TRUE,unavailable
102468,1038160140,1360 S HARRIET ST,MARTINSVILLE,IN,46151,TRUE,unavailable
102469,1038160201,1210 S HARRIET ST,MARTINSVILLE,IN,46151,TRUE,unavailable
102615,1286939204,4612 S 550 E,PERU,IN,46970,TRUE,unavailable
102638,1038160252,1390 S HARRIET ST,MARTINSVILLE,IN,46151,TRUE,unavailable
102639,1038160253,443 W CHESTNUT ST,MARTINSVILLE,IN,46151,TRUE,unavailable
102917,1088970873,9125 S TRUEBLOOD PL,TERRE HAUTE,IN,47802,TRUE,unavailable
103313,1286939201,4866 S 550 E,PERU,IN,46970,TRUE,unavailable
107344,1086682719,5623 W COUNTY ROAD 600 S,COATESVILLE,IN,46121,TRUE,unavailable
107521,1086682671,6200 W COUNTY ROAD 600 S,COATESVILLE,IN,46121,TRUE,unavailable
107522,1086682679,5803 S COUNTY ROAD 625 W,COATESVILLE,IN,46121,TRUE,unavailable
107523,1086682681,6180 W COUNTY ROAD 600 S,COATESVILLE,IN,46121,TRUE,unavailable
108341,1123607634,10107 W 205TH AVE,LOWELL,IN,46356,TRUE,unavailable
108342,1123607635,10091 W 205TH AVE,LOWELL,IN,46356,TRUE,unavailable
108530,1123607632,10609 W 205TH AVE BLDG 3,LOWELL,IN,46356,TRUE,unavailable
108776,1287029514,3558 E US HIGHWAY 40,GREENCASTLE,IN,46135,TRUE,available
108798,1287029487,400 E 400 E BLDG 5,GREENCASTLE,IN,46135,TRUE,available
108799,1287029523,5042 S COUNTY ROAD 400 E,GREENCASTLE,IN,46135,TRUE,unavailable
108969,1287029509,5548 S COUNTY ROAD 425 E,GREENCASTLE,IN,46135,TRUE,unavailable
108989,1287029511,4518 S COUNTY ROAD 400 E,GREENCASTLE,IN,46135,TRUE,available
109341,1451745644,3804 E US HIGHWAY 40,GREENCASTLE,IN,46135,TRUE,available
109864,1089006700,7310 E FORT HARRISON RD,TERRE HAUTE,IN,47805,TRUE,
